ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
58.450722342881804,23.969999044025077,6.250135539674906,39.88918411153617,-16.311022144945543,18.256855,3.1648521
58.590039916938494,24.075488278861247,7.38953573788731,19.32826700251732,-45.65249948875221,9.597126,0.6966171
58.553582594362574,24.101883693077333,6.43688800761886,-2.3912658211610696,-1.4853809017945658,20.856903,0.59126663
58.7874571658436,24.083901130667407,7.323080413458586,18.337982236034204,-45.31658974362531,15.64664,2.7174673
56.70921754523774,22.211633483804448,7.066697909247392,20.74025760401136,-44.14092913446135,17.78173,3.4892616
56.503952006798364,22.208012264640587,7.883120991931724,21.976459523078464,-50.43296974142709,18.363379,3.6052704
56.678891409521356,22.257780628868407,6.082763912277247,-26.433810040334137,-18.335490965405224,17.468685,2.9013052
56.630577272862354,22.305310419986274,7.432473633593599,19.543662369430454,-46.412852716344204,16.615885,3.2331133
57.03395218986282,22.21219950617677,8.652918640577886,69.72376862727147,-213.23707579519828,17.475649,2.9615726
56.84689444035548,22.244354276021415,7.121282586312011,19.56523367259846,-44.07548166486084,13.896054,1.8874846
56.93617517454737,22.212093026243476,7.267899589037527,19.744760772191732,-44.90627737374165,18.159636,3.357586
56.865598646396684,22.1606151777333,7.322496176654713,19.479130940995113,-43.88244907637228,19.86822,4.0753765
57.13098501190844,22.210939704068146,8.90462167148005,70.19817892741402,-69.81804330164118,9.327596,0.89374065
57.10636705902224,22.211391174097333,6.539304389916251,17.353895783853417,-40.577428216333,13.571043,1.6808023
57.123765352505096,22.24843695415322,9.177968705690015,70.0239390250579,-72.0264281584594,18.460384,0.30617905
57.10351631333752,22.407062846260487,8.069427125789232,20.230965100976423,-47.225134748533975,14.416559,2.4448442
56.77042346306362,22.27560154914052,7.590758110528654,57.72676969950956,-112.47689608417222,16.266638,2.6953344
56.776650142215054,22.331241397530743,7.075381262659466,-1.9431658861597438,-15.286706183399053,14.877772,2.1703634
56.81568747129195,22.354525329934713,9.118676744229727,24.26195461259705,-55.78773849715475,16.345903,3.0501938
56.83519780827225,22.365563362379287,7.3267714619524815,19.471856841625943,-46.254349896532375,17.03976,3.2313108
56.870068859948404,22.376423105686136,6.893616078653016,20.494595877884198,-48.931404684824116,13.977068,2.0832853
56.73595357735044,22.340426796954127,6.971239143353499,10.778951547118659,-25.704884046266574,12.543985,1.3598356
56.669225217102046,22.367526920156397,7.389174547498765,19.235697142782712,-44.28196746663052,17.77013,3.4698296
56.81674137401668,22.448108786684767,9.863708464253309,191.0215116804863,70.17992014274643,16.053957,3.0008354
56.93624264298835,22.397962763767943,7.551832932850046,21.0570556765474,-46.67305383314692,16.656425,3.1400652
57.01481810584682,22.510198209234538,6.882186589584971,37.669378014458225,-13.379565455902183,16.870033,2.8013268
57.06850221014104,22.544420348361154,6.202376889701742,18.516069794878877,-39.98900479319448,13.9273,1.9835396
56.843674396417384,22.519560464164275,7.412149673861739,20.57447316080448,-45.52042201939867,17.588257,3.3903885
56.78825001456243,22.508861419530483,7.506748124232915,-16.355306202834765,3.8107367529911533,15.537018,2.701353
57.59567055273912,22.382974707285413,6.131088578127872,-0.09873711214340442,-6.067555538355159,20.82402,1.3746471
57.391574255715206,22.276518707489437,8.917099523165115,19.439553310024262,-47.97434749496031,20.55571,2.312395
57.356540141478256,22.312209187153343,7.124079011263999,19.556734054911658,-44.42785716407235,17.548912,3.2433224
57.39781407380614,22.39046720119339,7.399756837891425,19.47132579352298,-45.00153299664306,17.05874,3.0555935
57.514439833367504,22.386083366322698,6.913279071660793,67.98933171948278,-47.57989887937026,19.834747,0.7106304
57.48171863665813,22.45017973023857,8.842154003495272,135.72994131076572,-47.2277736362302,18.864862,0.28887558
57.65595238915255,22.468747646826063,7.127754129770755,19.89987187064179,-44.34454216975364,16.323393,2.9244423
57.7244693872803,22.547865345919984,7.265606256190289,17.873394979928694,-45.12251929683014,12.36464,1.3313408
57.627687704654086,22.555732944238038,7.714405572676729,-9.149606096187522,-31.034029667508037,15.520518,2.5339203
57.898409047556996,22.660769018602547,6.613390625274535,33.526085906335965,-67.56302120697399,18.050785,3.1356869
57.77559689630136,22.633376347393465,7.500111920385244,20.882520277954452,-45.90535315467692,17.126387,3.1439896
57.70410557714868,22.66984055724213,7.386205225594046,18.29780707062388,-44.92903716810198,14.9738245,2.4698553
57.714511443641314,22.665930023557202,7.3085612644205,18.173101359371273,-45.33611629800369,18.432241,3.620226
57.91274273726911,22.750074669732147,7.284987335263736,19.604490971156867,-45.596747505378964,11.850179,1.1647711
57.866285195794454,22.80352973539923,6.395239616298325,10.844334437480002,-22.99163475604417,18.792192,3.54982
57.849313048424804,22.841272958150647,7.430605491985016,19.641777668946855,-44.98903735020462,13.666987,1.83957
57.96086681799793,22.89551471851388,7.315539042944565,18.2409132166166,-44.87318051720924,15.906264,2.7890787
57.409171523077866,22.53328562479943,7.295865291844413,18.218374885497603,-44.56881799548171,7.0043597,0.042464733
57.29700152037766,22.609258005731753,7.455976057919426,21.057238451322103,-47.309507094315066,7.7059603,0.23435354
57.591906954505056,22.62549947941777,7.159865534412515,18.44298164171357,-42.44434767132344,16.21168,2.8930483
57.60500935965606,22.675354364650342,6.984690129678826,17.90612818737192,-43.82475875731628,17.399178,3.2050438
57.581987577476525,22.678161114729384,7.494888687856219,-16.397348135954303,-16.435851881438754,9.356115,0.64356136
57.58174407485443,22.678164625813025,6.511338539547188,-13.478531517692376,-16.606389660793052,9.265724,0.6432924
57.15994091919682,22.564254601327335,7.391322129924882,21.800771220962503,-46.31758698046053,19.837729,3.0806236
57.210238158652054,22.741499471337367,6.987704998321721,20.63035008723161,-40.82419998203805,18.939283,3.2447796
57.023886074906926,22.635778085249903,7.267997117214958,19.48222424687009,-45.44550891815411,16.372732,2.9875917
57.01816218185318,22.64030073060007,6.715356921848541,1.4855886410158905,2.235493539400203,16.82455,2.822238
56.97574688018189,22.656941491685657,7.334420448765222,21.156998323062908,-46.783284011777134,16.8719,3.040782
57.156918510526815,22.769113512032003,7.232192097987376,19.031578474328004,-44.591028325201925,13.846435,1.9363937
57.361046520859134,22.848352698939507,7.470198853658967,19.037363240164904,-45.87916701288922,16.388481,2.8685455
57.230139689484915,22.84494855031058,6.4786339050455926,10.752585983558484,-28.55311025229382,16.992111,3.0393991
57.56434876786031,22.772072869513444,6.831384175411328,20.22238660492383,-44.43593358313666,19.252659,3.188202
57.691890731724996,22.93047700918125,7.329901757417433,19.432050778551144,-44.96311213605481,12.54847,1.4772148
57.91511165161392,22.91576797767393,6.210405427031362,-27.635306480916242,-7.4234088938723435,16.588726,2.7153397
57.90910542854571,23.053149763727205,8.1967436444491,-1.1945904463336245,16.407555339004915,19.158949,3.3348064
57.83246207983878,23.067645295503368,7.370749551185829,19.23268388146952,-43.413694043478245,17.615984,3.3113117
57.57335850579678,22.932883365855528,7.173085965990723,18.971190164122525,-42.77271008412554,17.563309,3.4512691
57.524617028874474,23.0043189792835,7.260930955449633,48.611686960952134,-10.006938127545384,15.388246,2.509387
57.555518985790755,23.05106279510342,9.45973543373085,39.30723207350825,-33.99978274340597,18.69634,3.4490032
57.421773552617374,22.944500325032784,7.353422098732257,19.512935354571574,-44.85613445942927,18.479889,3.70117
57.6160313902337,23.06512486371312,7.249398579166355,18.265411612126584,-44.09683354582957,16.96899,3.0461369
57.72933383309594,23.203766127137495,6.9056025336158005,-16.70761397110195,-21.534111625330063,14.213902,2.1071196
57.727515717461834,23.2015570885022,7.968511989426189,-16.564527514949578,-18.46409347686763,15.080633,2.3036156
57.58886377465197,23.09614480790089,7.505850970004721,19.608488750151913,-46.559026755660526,11.16862,1.0253668
57.55493066622607,23.20646144093201,7.575649825321285,8.081658138069152,-7.888552144872476,18.487709,0.20908165
57.66222912452411,23.21722758953147,7.301312904999704,18.264910026129144,-45.37654930409289,15.392325,2.5683336
54.584258870267405,23.48982305957146,8.069366135489302,35.70599310729017,-18.524853940481105,13.782044,1.9933605
56.27740714247925,24.678409040272616,7.5284014269211195,20.24411977407674,-44.80748682496666,17.622309,3.4046497
56.1978078001474,24.68276085875139,6.528116841521189,31.237998484070065,51.45703022524815,18.35778,3.087349
56.25481939508828,24.777907828400753,7.4811645664167425,20.69991043384025,-46.87193783784339,16.527004,2.989872
56.34798254632309,24.850604376158834,7.161952455113753,20.86347881991913,-44.53971579856422,14.467274,2.2317667
56.103485703428014,24.768212832129016,7.383367795347211,20.0096511843737,-45.86504913512492,14.463644,2.235385
56.08380493090035,24.7959610969443,7.509212453253538,19.89864206870716,-46.56763611816304,10.473494,0.8706722
56.169922338576605,24.818333957946873,7.489501972504944,20.238677643478304,-45.445803609583365,9.715471,0.7056837
56.2865856843926,24.84194865005806,7.377864703423147,20.86138532272807,-45.364970916611675,15.99179,2.612996
56.29068291043696,24.839057004118633,7.222157170572348,20.218136384021552,-46.12398123648605,5.6404076,-0.08046627
56.20917356922093,24.91091026357742,7.4733806175867645,20.085431297811194,-48.023407865786695,12.985639,1.562665
56.3807592646464,24.879709592915546,6.911738693290189,19.90313586108005,-43.58128503749207,19.9381,2.5908375
56.52405572678152,24.99290204796424,6.479675104869304,2.7622518224788752,-12.191169954807343,9.962148,0.72501755
56.350629556134706,24.88577921413498,7.384165584979173,20.543402898057757,-45.56968459352292,9.570481,0.6845684
56.35503775363116,24.911393076487396,6.342442053932584,-10.555482335199489,-42.031029112339496,15.791223,2.5054045
56.33701983849263,24.921874441485695,7.31021390474316,20.356301638083206,-44.16034359248281,8.900821,0.6205778
56.42695832729181,25.056913160793457,6.106456748286809,15.237306856938229,-38.46025054348271,13.027423,1.4099417
56.113347314337666,24.8449545392848,7.4997128273221305,20.833615795268948,-47.790813365486265,18.244398,3.1903744
56.11385520616843,24.84375697029257,7.503301131440386,20.676889317311133,-48.98876814771033,13.280735,2.0092945
56.10294132042099,24.864656913864092,7.340436243227127,20.013629175211577,-47.632589144591954,15.921976,3.0221949
56.04708125749789,24.876052864566486,7.304577520790359,21.31058632521194,-44.48411389935676,17.5378,3.2501335
55.98635194866267,24.993324257800918,7.489878731778486,21.268953201729552,-45.12454657473461,15.050903,2.4658098
56.017793485618704,24.989616924403276,6.840847671650263,18.685803311061864,-47.787524177567846,10.561445,0.8635349
56.262098904649356,25.088651762657655,7.392752847218599,20.68709891680141,-45.78757340549822,16.973806,3.1722374
56.306465913388266,25.08756084913728,7.505058121310262,20.585544507614465,-46.24529324895428,12.777334,1.4643488
56.30933332022195,25.088631638618697,6.7238369311690125,18.962293916845173,-41.36768252342469,13.686684,1.7572775
56.325703284283655,25.099341098152607,7.4380772139423605,20.86351880164022,-46.2940528962849,13.570004,1.78121
56.21473010374198,25.08777464661099,7.1556032681894095,19.550841497341686,-45.85813750178682,16.97633,3.1792479
56.13412411806881,25.13659429380858,7.662160127462412,21.463357658961304,-48.07332552456981,17.42494,3.1727524
56.15605465286112,25.137584496242773,7.6355811604397665,22.07741608943766,-46.67145895943276,12.7919235,1.5025406
56.26681313037545,25.257646866907518,7.428143353032573,18.647569844836685,-45.40830146952662,10.546825,0.8806629
56.582840355141514,24.983531138132165,7.002036665353852,18.492129452413486,-45.936137693668854,16.545376,3.0228662
56.54195549382032,25.05394323167099,6.337371724206038,88.32815926018189,-66.27270560632537,16.706022,2.7373676
56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101,10.402031,0.8369837
56.725205994094026,25.24564655686341,7.177210726519302,19.379964752822495,-43.662358221933445,15.038713,2.4484262
56.69669194844695,25.347943524190065,7.555849500708871,20.876022360362242,-46.92357841710108,16.592688,3.1941824
56.811777082442,25.371626043110563,7.473088690859399,19.5615504543579,-45.937804813456154,11.425433,1.0868158
56.769877107879125,25.380411951167037,7.182057919317966,20.58033921483641,-45.01120907151647,15.161356,2.8248568
56.81340193016284,25.40518863726138,6.851398807014841,24.689314585001515,-19.025289235788403,19.568615,3.2270622
56.46653993674255,25.16698929532755,7.368127350969552,18.782484712686713,-45.49913875760345,16.831028,3.124382
56.488752041634456,25.186715223759276,6.994303778369079,20.310408127342875,-46.486362488187424,15.265581,2.7637424
56.412758094613054,25.224208945373555,7.282245692610075,19.832396859021433,-45.07769249739836,14.256176,2.121193
56.32088462821245,25.263083122576166,7.324419380236703,19.925733136652973,-43.96283417147319,14.92041,2.6992493
56.315167773090614,25.289706855828115,7.357267393115775,19.15259332187381,-47.94546030189541,17.267029,1.7593756
56.314067238891944,25.28927622486201,7.425788405396613,20.040084925306015,-45.96863991746572,11.010165,1.0158415
56.435946081498805,25.384990405593594,6.887910234858002,8.855435389494213,-43.0640251302861,17.89316,3.4136162
56.4377186960607,25.381376713020146,6.863381896945639,8.917130854382513,-41.1833904839195,12.049182,1.2205343
56.69080914397628,25.45824837858355,7.422793427745172,20.648906381777124,-46.51161940726877,15.6527,2.700879
56.496515250865976,25.39839015777669,7.412431557949202,20.318909900230626,-45.41323411860892,8.016677,0.27722025
56.4374455526641,25.45485519552144,6.617628965789075,-3.096452490206799,-2.0505243956512262,17.74802,3.1622581
56.516010356725836,25.452796196778696,7.318591468953866,22.57188830405141,-44.96015851641579,13.811097,1.8720064
56.58319939873283,25.475357709577242,7.379230915004011,19.169511589332807,-45.79512476354014,11.518227,
55.860998966163535,24.994132717482273,7.523301424204543,19.041444522785408,-44.58735706991489,12.238136,1.3596001
55.951482385995824,25.004185022844748,7.435405583801451,19.85967336466963,-45.6027373395702,11.434036,1.1084728
55.94994861466845,25.05300565392932,7.4822151427087125,20.977326174300586,-46.051783609112135,13.9155445,1.9273453
55.95194192919897,25.043404964099803,7.201589805683961,19.278146177105445,-46.133960498251554,15.993855,3.0450907
55.89252606197271,25.037816190312395,6.204513147295383,17.497412475153645,-41.49601006521725,19.255594,3.810152
55.8662866290358,25.02789517561095,7.44637417462094,18.004377487928323,-45.17427793023197,18.05234,3.8537788
55.930098933897625,25.08049424832434,8.126112789370953,22.197434403671693,-52.654042306816265,7.512999,0.18276978
56.009591673177034,25.064755191892758,7.472112695373374,20.525841511035054,-44.50217440357429,14.705767,2.3262224
55.966119329111166,25.168096891749403,6.487638252776979,113.63335851046301,-35.164698625740655,18.402534,3.4119434
55.96652526192798,25.16779643800436,6.6575725304230815,114.4467049850125,-34.540879744305684,18.809212,
55.84503224363059,25.123560762535224,6.390977551060407,68.16372245755139,83.1072727324992,16.782072,2.757351
55.77937301984536,25.11389589266254,9.054600311219485,30.28754146437008,-7.508657696203412,11.552255,1.2187386
55.83059520698782,25.165019473306586,6.863558345580236,30.138716174071824,-11.780574244504546,16.735687,2.7086535
55.95181941670089,25.189861464713644,7.496096452318164,20.27366295500377,-46.57631857711389,10.628875,1.0470848
56.146609370745175,25.22840182323876,6.99282796332865,20.066101393735686,-47.251057939292906,20.287155,2.633337
56.211777633075144,25.283744330304366,6.179118266408693,-2.9113084322954523,-7.157897177631877,18.98374,1.5666618
56.16795987987613,25.323353217158825,9.393303293435968,-4.887479099639405,-49.23575249975008,18.077555,3.465168
55.98631467387493,25.26208174501833,7.4793004006386585,19.99247462636992,-45.783661946124276,14.827288,2.3523836
56.09758094956015,25.358166340536687,7.657522583382873,22.410751101935375,-46.413603056585075,15.500117,2.8986225
56.052862765851195,25.409787549389197,6.60248254268179,-1.9698182234406871,13.14285683989819,20.532877,2.5902004
55.67556599462249,25.19670128433248,7.529091809216199,20.80471927227085,-47.20535047371144,17.730902,3.432047
55.80678409298201,25.2699292605034,7.479777791823296,20.009558000383134,-46.01546639608174,11.959438,1.2340412
55.81563517055083,25.341423707544394,7.589613143145598,19.057935003775423,-31.42378417293194,14.782628,2.199809
55.654025634157705,25.23250873853018,7.335305240582374,19.838197493850103,-44.48416981759517,17.410069,3.217619
55.678567723369966,25.280897389489994,6.993866596372297,19.564432701860884,-43.22849922328383,13.756668,1.8043184
55.65858655426753,25.32275688633548,7.123883589657456,-23.354952324722856,-9.062623342932568,14.620631,2.1354628
55.77717985381962,22.296885504686884,7.3240443819797765,21.336419854613755,-45.52372247340733,18.143532,3.4810638
55.86311858120914,25.387387734138116,7.173660816351542,20.239121616848287,-44.00363001302027,11.151539,1.0633583
55.90555622605947,25.40878618559989,7.638439452106811,21.298491141882252,-47.28289469076985,15.347046,2.5985422
55.781695279220536,22.36171593740625,6.163279992888215,-4.540290513016051,-12.269299433237098,18.693478,3.1674118
55.89680277271759,25.408460504484726,7.602327314027255,20.19817904330972,-47.36809058359031,15.61384,2.6645193
55.94448192878049,25.41324785839158,7.307026176510221,1.4893402382111574,-23.050848549750814,9.722104,0.7448349
55.97455348593456,25.47487895307199,7.26266420477807,19.00230019109934,-45.790530423392774,15.019618,2.457306
56.021340450904624,25.483630341529256,7.428714539269931,20.772845832208723,-45.66424166197637,12.185305,1.2658901
55.970030289721734,25.491626639175383,7.232947154619978,20.38386716875307,-45.44393680977453,16.485218,2.9181337
55.62308311704075,22.395901267755203,9.054904408476196,36.25678975941076,-49.94809078091857,14.910461,2.3806553
55.7982515881033,25.4228609575049,7.894519589221869,9.271260175566344,-58.28601445167113,15.925785,2.93744
55.73439850136928,22.37724568518697,7.094847771842623,20.677419395891977,-45.90058591801566,17.829464,3.7243652
55.76825100403674,25.436563539499705,6.839491558937704,19.64236162101324,-41.24986339494694,17.10669,3.2232704
55.749067726136026,22.424067531711877,7.451832197267993,21.407386970466742,-44.390267261350516,13.361495,1.70574
55.892333071520504,25.590394527610496,7.527230130460904,20.454355060832366,-46.13690498075705,15.779932,2.7809134
56.25512663573019,25.351427914366585,7.338951516005683,19.72096734544033,-46.16514955455619,17.140594,3.1177254
56.28775495284984,25.37478296656745,7.41271227501754,20.697814867377172,-47.17136322751894,17.451437,3.733448
56.229710951373114,25.361452072970117,7.13142373166908,9.396720725754959,-9.793664916332487,13.106153,1.9166327
56.134779158370264,25.42151161270944,6.867428431178039,20.942975024268804,-45.827782094803574,19.326239,2.7897758
56.1832111805621,25.4990904084966,7.186533778949462,20.32485977606972,-43.83160913236325,11.862408,1.1800013
56.27224584037732,25.486232262260643,7.307102820399967,20.48440956570171,-46.506191978474355,15.064909,2.4520407
55.50707154580541,22.39060459879524,7.5227639640978365,21.50447046062442,-46.90881537959989,16.414602,2.9702654
55.600196939480526,22.420941414601447,7.325781236905765,19.75260126482393,-44.404909682301366,10.207125,0.8412733
56.286047895907856,25.557284619295455,8.452786978223317,69.81945565625588,-0.35046477289438094,14.752923,2.2081327
56.281277742832,25.554324652929697,8.455620217888725,69.49325264757094,-0.16352316697985306,9.939983,0.7581873
56.28772677585699,25.546813749362023,7.490897652344597,19.883603965289023,-45.44641569266047,16.726799,3.009122
56.18618661662658,25.50793663845325,8.384514929639645,69.46174690610695,-0.07205747499008078,15.290193,2.4042816
55.51651081923177,22.426713907610658,7.02338554254298,19.35139522291347,-43.95137856363437,11.358484,1.2401686
55.60518591636382,22.473907136917024,9.379782333177804,-0.0032559303134878093,-44.569945491949674,19.20285,0.5217819
56.438115339692565,25.595602858369812,6.39818997912542,19.703335508228616,-43.026458770279824,9.988429,0.7699108
55.446163247137314,22.474061158841355,6.302601350247337,141.55699682739638,-41.89119854889495,15.446428,2.561533
55.43784879484009,22.46704884658764,7.48747040106267,20.484618144590446,-45.33844201798303,17.73309,3.3465729
55.45675204081487,22.49340284922183,7.375999275620265,21.207757057570976,-46.047218658806685,17.75966,3.3796272
55.61385651221187,22.573392259376448,7.177752139311311,19.000000967207146,-43.149520528650314,15.731763,2.9178953
55.63137479717408,22.586658775975724,6.164853036005162,9.213697630290211,-26.123087447081485,16.928923,2.9237947
55.57530275684596,22.62054556032079,8.702117408273867,0.7259491108212011,-8.978958466896453,17.584915,3.1796608
56.38630430300657,25.61092540526665,6.424566009988169,-8.143315293171511,-22.76064280563444,8.585483,0.63505745
56.42378578214499,25.68657650159247,6.662527138164527,20.617679665742532,-46.31290290279895,14.310601,2.301672
56.05814456138743,25.537477070405505,6.663989637210631,17.422014026631558,-40.52207801155785,15.996055,3.0735416
56.05851476314382,25.537467706271727,6.437543253281111,19.577992377402733,-41.72741501634614,16.86098,
56.10458705678782,25.56760995826113,7.320168724172881,20.873708971453578,-46.7635571412532,17.323833,3.4583158
56.125404530638,25.596210762222004,7.110221839905991,20.052721267974036,-43.57713254051983,14.340455,2.1378307
56.14025404019781,25.655322279701018,7.157893205362709,24.105089317197503,-25.181902805983952,15.212902,2.390974
55.983428115250284,25.60688604171066,7.613178900532218,22.034143330585575,-46.5573984528724,19.030931,3.460453
56.04490060536961,25.62714909234563,7.319788244552368,19.59944125744274,-46.148501667040016,16.46216,3.041275
56.01189022138177,25.656149201293164,7.323156582407243,19.773088992553234,-46.019073391669544,12.610382,1.4632463
56.096923878731154,25.645655575191796,8.216507758729717,23.251865229237854,-48.565041368016345,18.76189,3.9277573
56.13788197135758,25.752519740211472,7.149068071202813,19.71595980126822,-44.83680822050025,16.459324,2.9976807
56.17999120209439,25.875322446353035,7.573754288408809,19.765767321605686,-45.89511551848927,11.437774,1.0962276
56.905696548985354,25.33384802905008,7.208952742799342,18.452672337497226,-45.72217892673376,16.461193,3.0447903
56.94524283764543,25.38549346832899,7.2009784966893235,19.422889821125843,-45.7770402267978,8.26957,0.34359264
56.8579741062699,25.440566366115203,7.235428938011102,20.062196487855136,-45.204694104718186,16.65519,3.3346682
56.89678892561737,25.543758791701833,6.764412874641352,18.625214309118213,-42.80981941168463,13.986233,1.9626875
55.227274516593916,22.62471786689289,7.446924791787165,-32.25985843016916,-3.9834386615049224,12.933025,1.5685244
55.355615544447744,22.548726260993725,7.301884780583152,21.130083979586356,-44.50126629460796,15.303823,2.554926
55.33339566545284,22.631451536825736,7.011106189930256,18.66745548131216,-42.989950688570275,15.709704,2.6998224
54.911295650757275,23.38883701888097,7.377559616270141,20.477999618780313,-44.508144396680514,16.598715,2.9964857
54.83814871748897,23.44450695270193,6.299212123161811,-30.162813312179537,-28.76302544350798,17.466677,2.7333202
54.91858037993675,23.452150850063198,7.0773321448939255,49.75657218603502,-17.972642614017754,16.481218,2.9029408
54.92139561721088,23.47300154429505,7.2703253135617745,20.794171871057205,-44.543631001832466,17.177141,3.248084
54.871767713772435,23.499172809593553,7.4248451511728,21.952550134686536,-45.244621881741246,13.659394,1.8324871
54.77145483855013,23.4857305055006,6.383434952343055,-83.05498666096896,-165.25966273441264,14.575806,1.880415
