# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Aug  2 00:10:33 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.07918 4.9284834862 2.6136909554    4.927  3.715  3.5827  0.698    7  0.000  0.381    57.29    36.29    24.66    18.33    15.10  4 -4.16e-12      0.00 6.795e-01 3.051e-01 1.694e-03 2.589e-03 5.927e-03 -1.000 1.540e-02 -4.518 -3.927 -3.004 -4.875
0.0152 0.01508 8.07918 4.9290156364 2.6136937971    4.927  3.754  3.5789  0.644    7  0.000  0.380    64.26    40.01    27.07    20.15    16.60  4 -9.53e-09      0.00 6.794e-01 3.051e-01 1.690e-03 2.595e-03 5.927e-03 -1.000 1.541e-02 -4.616 -3.987 -3.033 -4.951
0.0152 0.01508 8.07918 4.9295086861 2.6136964293    4.927  3.793  3.5751  0.590    7  0.000  0.379    72.07    44.10    29.71    22.15    18.25  4 -1.32e-08      0.00 6.794e-01 3.051e-01 1.686e-03 2.600e-03 5.926e-03 -1.000 1.543e-02 -4.712 -4.040 -3.049 -5.023
0.0152 0.01508 8.07918 4.9299702644 2.6136988930    4.927  3.831  3.5712  0.536    7  0.000  0.378    80.83    48.62    32.61    24.34    20.07  4 -1.95e-08      0.00 6.794e-01 3.052e-01 1.682e-03 2.606e-03 5.924e-03 -1.000 1.543e-02 -4.808 -4.092 -3.063 -5.094
0.0152 0.01508 8.07918 4.9304032326 2.6137012034    4.927  3.870  3.5672  0.482    7  0.000  0.378    90.74    53.64    35.82    26.78    22.08  3 -2.88e-08      0.00 6.794e-01 3.052e-01 1.679e-03 2.613e-03 5.920e-03 -1.000 1.540e-02 -4.904 -4.137 -3.059 -5.161
0.0152 0.01508 8.07918 4.9308071136 2.6137033583    4.926  3.908  3.5632  0.428    7  0.000  0.378   101.80    59.15    39.32    29.44    24.28  3 -4.27e-08      0.00 6.792e-01 3.054e-01 1.676e-03 2.624e-03 5.912e-03 -1.000 1.540e-02 -4.999 -4.178 -3.044 -5.225
0.0152 0.01508 8.07918 4.9311895370 2.6137053982    4.926  3.945  3.5593  0.375    7  0.000  0.378   113.89    65.07    43.07    32.29    26.64  3 -6.24e-08      0.00 6.787e-01 3.059e-01 1.673e-03 2.639e-03 5.899e-03 -1.000 1.540e-02 -5.092 -4.215 -3.025 -5.286
0.0152 0.01508 8.07918 4.9315662384 2.6137074073    4.924  3.981  3.5553  0.323    7  0.000  0.378   127.22    71.49    47.12    35.38    29.19  3 -9.08e-08      0.00 6.763e-01 3.083e-01 1.666e-03 2.668e-03 5.876e-03 -1.000 1.539e-02 -5.182 -4.243 -2.982 -5.339
0.0152 0.01508 8.07918 4.9319429398 2.6137094161    4.922  4.019  3.5509  0.266    7  0.000  0.378   143.36    79.13    51.92    39.04    32.22  3 -1.35e-07      0.00 6.651e-01 3.194e-01 1.640e-03 2.785e-03 5.781e-03 -1.000 1.541e-02 -5.278 -4.266 -2.927 -5.392
0.0152 0.01508 8.07918 4.9322547913 2.6137110787    4.920  4.061  3.5453  0.202    7  0.000  0.378   164.56    88.98    58.07    43.74    36.11  3  -2.1e-07      0.00 6.445e-01 3.401e-01 1.591e-03 2.998e-03 5.607e-03 -1.000 1.539e-02 -5.383 -4.267 -2.803 -5.432
0.0152 0.01508 8.07918 4.9324941635 2.6137123548    4.916  4.103  3.5398  0.138    7  0.000  0.378   188.41    99.83    64.81    48.90    40.39  3 -3.25e-07      0.00 6.323e-01 3.523e-01 1.563e-03 3.123e-03 5.505e-03 -1.000 1.537e-02 -5.487 -4.266 -2.673 -5.468
0.0152 0.01508 8.07918 4.9327044487 2.6137134757    4.912  4.144  3.5345  0.075    7  0.000  0.378   215.10   111.74    72.18    54.55    45.07  3 -4.98e-07      0.00 6.272e-01 3.574e-01 1.551e-03 3.176e-03 5.462e-03 -1.000 1.537e-02 -5.590 -4.249 -2.518 -5.489
0.0152 0.01508 8.07918 4.9328975677 2.6137145050    4.905  4.184  3.5294  0.014    7  0.000  0.379   244.70   124.70    80.15    60.68    50.14  2 -7.55e-07      0.01 6.244e-01 3.603e-01 1.545e-03 3.205e-03 5.438e-03 -1.000 1.537e-02 -5.689 -4.224 -2.347 -5.500
0.0152 0.01508 8.07918 4.9330906868 2.6137155342    4.894  4.223  3.5241 -0.047    7  0.000  0.379   278.78   139.35    89.11    67.58    55.86  2 -1.14e-06      0.02 6.224e-01 3.622e-01 1.540e-03 3.225e-03 5.422e-03 -1.000 1.537e-02 -5.788 -4.167 -2.121 -5.479
0.0152 0.01508 8.07918 4.9332709312 2.6137164947    4.879  4.259  3.5191 -0.105    7  0.000  0.379   314.52   154.46    98.32    74.68    61.74  2 -1.68e-06      0.03 6.213e-01 3.633e-01 1.537e-03 3.236e-03 5.413e-03 -1.000 1.535e-02 -5.879 -4.087 -1.866 -5.435
0.0152 0.01508 8.07918 4.9334583282 2.6137174932    4.856  4.294  3.5141 -0.161    7  0.000  0.379   353.79   170.83   108.23    82.35    68.10  2 -2.45e-06      0.06 6.208e-01 3.638e-01 1.536e-03 3.241e-03 5.408e-03 -1.000 1.535e-02 -5.964 -3.961 -1.544 -5.347
0.0152 0.01508 8.07918 4.9337639809 2.6137191217    4.802  4.297  3.5126 -0.175    7  0.000  0.379   362.54   174.65   110.51    84.15    69.58  2 -2.64e-06      0.07 6.205e-01 3.641e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.972 -3.906 -1.430 -5.302
0.0152 0.01508 8.07918 4.9338326454 2.6137194875    4.791  4.269  3.5162 -0.133    7  0.000  0.379   331.69   161.94   102.81    78.21    64.66  2 -1.98e-06      0.04 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.902 -4.000 -1.675 -5.368
0.0152 0.01508 8.07918 4.9338579178 2.6137196221    4.787  4.231  3.5212 -0.076    7  0.000  0.379   293.58   145.94    93.09    70.70    58.44  2 -1.34e-06      0.02 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.807 -4.098 -1.957 -5.430
0.0152 0.01508 8.07918 4.9338717461 2.6137196958    4.786  4.190  3.5264 -0.015    7  0.000  0.379   257.86   130.65    83.75    63.51    52.48  2 -8.79e-07      0.01 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.706 -4.157 -2.189 -5.452
0.0152 0.01508 8.07918 4.9338827133 2.6137197542    4.786  4.162  3.5300  0.028    7  0.000  0.379   235.54   120.94    77.80    58.92    48.68  2 -6.57e-07      0.01 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.635 -4.189 -2.333 -5.461
0.0152 0.01508 8.07918 4.9339013100 2.6137198533    4.785  4.173  3.5285  0.011    7  0.000  0.379   244.21   124.73    80.12    60.71    50.16  2 -7.38e-07      0.01 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.663 -4.177 -2.276 -5.457
0.0152 0.01508 8.07918 4.9339160919 2.6137199320    4.784  4.208  3.5242 -0.041    7  0.000  0.379   272.50   136.96    87.61    66.48    54.94  2 -1.06e-06      0.01 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.749 -4.133 -2.092 -5.443
0.0152 0.01508 8.07918 4.9339385033 2.6137200514    4.783  4.237  3.5203 -0.086    7  0.000  0.379   299.51   148.47    94.62    71.89    59.42  2 -1.43e-06      0.02 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.822 -4.085 -1.915 -5.422
0.0152 0.01508 8.07918 4.9339947701 2.6137203511    4.777  4.259  3.5174 -0.120    7  0.000  0.379   321.92   157.91   100.36    76.32    63.09  2 -1.79e-06      0.04 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.877 -4.023 -1.742 -5.382
0.0152 0.01508 8.07918 4.9340162277 2.6137204654    4.775  4.251  3.5184 -0.108    7  0.000  0.379   313.84   154.53    98.31    74.74    61.78  2 -1.66e-06      0.03 6.204e-01 3.642e-01 1.536e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.857 -4.044 -1.801 -5.395
0.0152 0.01508 8.07918 4.9340305328 2.6137205416    4.773  4.274  3.5153 -0.144    7  0.858  0.379   338.64   164.90   104.60    79.60    65.81  2 -2.11e-06      0.04 6.204e-01 3.642e-01 1.535e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.915 -3.974 -1.612 -5.349
0.0152 0.01508 8.07918 4.9340543747 2.6137206686    4.770  4.294  3.5125 -0.176    7  0.858  0.379   362.05   174.60   110.46    84.13    69.56  2  -2.6e-06      0.06 6.204e-01 3.642e-01 1.535e-03 3.245e-03 5.405e-03 -1.000 1.537e-02 -5.966 -3.898 -1.419 -5.294
0.0152 0.01508 8.07918 4.9340710640 2.6137207575    4.769  4.294  3.5125 -0.176    8  0.858  0.401   362.08   174.61   110.47    84.14    69.57  2 -2.63e-06      0.06 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -5.966 -3.898 -1.418 -5.294
0.0152 0.01508 8.07918 4.9340720177 2.6137207626    4.768  4.416  3.4963 -0.363    8  0.858  0.401   480.20   244.88   152.59   116.80    96.66  0 -9.35e-06      0.29 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.271 -3.284 -0.108 -4.813
0.0152 0.01508 8.07918 4.9340715408 2.6137207601    4.768  4.457  3.4908 -0.425    8  0.858  0.401   525.73   274.15   169.96   130.31   107.87  0 -1.43e-05      0.44 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.373 -2.976 0.449 -4.558
0.0152 0.01508 8.07918 4.9340724945 2.6137207652    4.768  4.399  3.4986 -0.336    8  0.858  0.401   461.77   233.23   145.64   111.40    92.18  0 -7.78e-06      0.23 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.226 -3.415 -0.350 -4.922
0.0152 0.01508 8.07918 4.9340744019 2.6137207753    4.767  4.311  3.5102 -0.202    8  0.858  0.401   380.25   183.08   115.58    88.09    72.85  2 -3.13e-06      0.08 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.007 -3.826 -1.244 -5.242
0.0152 0.01508 8.07918 4.9340782166 2.6137207956    4.766  4.210  3.5235 -0.048    8  0.858  0.401   276.43   138.69    88.66    67.30    55.61  2  -1.1e-06      0.02 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -5.756 -4.120 -2.056 -5.435
0.0152 0.01508 8.07918 4.9340829849 2.6137208210    4.766  4.251  3.5181 -0.111    8  0.859  0.401   315.35   155.20    98.71    75.05    62.04  2 -1.68e-06      0.03 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -5.858 -4.032 -1.778 -5.386
0.0152 0.01508 8.07918 4.9340901375 2.6137208591    4.764  4.282  3.5138 -0.159    8  0.859  0.401   349.25   169.34   107.28    81.67    67.53  2 -2.33e-06      0.05 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.936 -3.937 -1.519 -5.321
0.0152 0.01508 8.07918 4.9340991974 2.6137209074    4.762  4.302  3.5111 -0.190    8  0.859  0.401   372.90   179.09   113.17    86.23    71.31  2 -2.87e-06      0.07 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.986 -3.854 -1.316 -5.261
0.0152 0.01508 8.07918 4.9341111183 2.6137209709    4.759  4.315  3.5093 -0.210    8  0.859  0.401   384.63   185.73   117.17    89.33    73.87  2 -3.29e-06      0.09 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.018 -3.800 -1.186 -5.221
0.0152 0.01508 8.07918 4.9341259003 2.6137210496    4.756  4.325  3.5079 -0.227    8  0.859  0.401   393.90   191.32   120.54    91.94    76.04  2 -3.67e-06      0.10 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.044 -3.751 -1.079 -5.184
0.0152 0.01508 8.07918 4.9341440201 2.6137211461    4.752  4.336  3.5063 -0.244    8  0.859  0.401   403.90   197.40   124.19    94.77    78.38  2 -4.12e-06      0.13 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.071 -3.686 -0.944 -5.132
0.0152 0.01508 8.07918 4.9341440201 2.6137211461    4.752  4.533  3.4802 -0.545    8  0.859  0.401   624.71   340.00   208.73   160.57   132.98  0 -3.18e-05      1.07 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.562 -1.913 2.152 -3.648
0.0152 0.01508 8.07918 4.9341444969 2.6137211487    4.752  4.499  3.4847 -0.494    8  0.859  0.401   579.83   309.82   191.00   146.73   121.49  0 -2.24e-05      0.74 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.478 -2.460 1.281 -4.118
0.0152 0.01508 8.07918 4.9341454506 2.6137211538    4.751  4.440  3.4925 -0.404    8  0.859  0.401   509.09   263.43   163.59   125.37   103.77  0 -1.22e-05      0.38 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.331 -3.073 0.270 -4.637
0.0152 0.01508 8.07918 4.9341478348 2.6137211665    4.751  4.352  3.5041 -0.269    8  0.859  0.401   418.80   206.53   129.67    99.02    81.90  0 -4.88e-06      0.16 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.111 -3.595 -0.753 -5.061
0.0152 0.01508 8.07918 4.9341516495 2.6137211868    4.750  4.251  3.5176 -0.114    8  0.859  0.401   316.89   155.90    99.13    75.38    62.31  2  -1.7e-06      0.03 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.857 -4.015 -1.744 -5.371
0.0152 0.01508 8.07918 4.9341568947 2.6137212147    4.748  4.289  3.5124 -0.173    8  0.859  0.401   359.53   173.65   109.88    83.70    69.20  2 -2.54e-06      0.06 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.954 -3.888 -1.410 -5.284
0.0152 0.01508 8.07918 4.9341645241 2.6137212554    4.747  4.318  3.5085 -0.218    8  0.860  0.401   388.69   188.18   118.64    90.48    74.82  2 -3.44e-06      0.09 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.026 -3.773 -1.131 -5.199
0.0152 0.01508 8.07918 4.9341745377 2.6137213087    4.744  4.335  3.5062 -0.244    8  0.860  0.401   403.67   197.27   124.11    94.71    78.33  2  -4.1e-06      0.12 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.068 -3.683 -0.941 -5.129
0.0152 0.01508 8.07918 4.9341874123 2.6137213773    4.741  4.344  3.5050 -0.258    8  0.860  0.401   411.94   202.33   127.14    97.07    80.29  0 -4.51e-06      0.14 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.090 -3.632 -0.833 -5.089
0.0152 0.01508 8.07918 4.9342031479 2.6137214611    4.737  4.349  3.5042 -0.267    8  0.860  0.401   417.27   205.60   129.11    98.59    81.55  0 -4.78e-06      0.16 6.204e-01 3.643e-01 1.629e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.104 -3.598 -0.763 -5.062
0.0152 0.01508 8.07918 4.9342226982 2.6137215652    4.732  4.354  3.5035 -0.275    8  0.860  0.401   422.17   208.63   130.91   100.00    82.72  0 -5.05e-06      0.17 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.116 -3.567 -0.699 -5.038
0.0152 0.01508 8.07918 4.9342226982 2.6137215652    4.732  4.551  3.4773 -0.577    8  0.860  0.401   653.35   359.68   220.24   169.59   140.46  0  -3.9e-05      1.36 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.420e-03 -1.000 1.532e-02 -6.607 -1.451 2.882 -3.245
0.0152 0.01508 8.07918 4.9342231750 2.6137215678    4.732  4.517  3.4817 -0.526    8  0.860  0.401   606.66   327.92   201.62   155.04   128.39  0 -2.75e-05      0.90 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.523 -2.188 1.712 -3.886
0.0152 0.01508 8.07918 4.9342246056 2.6137215754    4.731  4.459  3.4895 -0.436    8  0.860  0.401   532.70   278.83   172.70   132.48   109.66  0  -1.5e-05      0.46 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.377 -2.914 0.544 -4.503
0.0152 0.01508 8.07918 4.9342269897 2.6137215881    4.730  4.371  3.5012 -0.301    8  0.860  0.401   438.28   218.61   136.89   104.64    86.56  0 -6.01e-06      0.21 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.157 -3.463 -0.484 -4.954
0.0152 0.01508 8.07918 4.9342308044 2.6137216084    4.729  4.269  3.5148 -0.145    8  0.860  0.401   338.04   164.82   104.53    79.57    65.78  2 -2.08e-06      0.04 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.902 -3.948 -1.570 -5.324
0.0152 0.01508 8.07918 4.9342365265 2.6137216389    4.728  4.308  3.5096 -0.205    8  0.861  0.401   381.02   183.58   115.86    88.34    73.05  2 -3.12e-06      0.08 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -5.999 -3.798 -1.198 -5.217
0.0152 0.01508 8.07918 4.9342446327 2.6137216820    4.725  4.336  3.5057 -0.249    8  0.861  0.401   406.17   198.82   125.03    95.44    78.93  0  -4.2e-06      0.13 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.070 -3.659 -0.895 -5.109
0.0152 0.01508 8.07918 4.9342551231 2.6137217379    4.722  4.353  3.5034 -0.275    8  0.861  0.401   421.57   208.27   130.69    99.84    82.58  0    -5e-06      0.16 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.111 -3.565 -0.698 -5.035
0.0152 0.01508 8.07918 4.9342689514 2.6137218116    4.718  4.361  3.5022 -0.288    8  0.861  0.401   429.97   213.47   133.81   102.25    84.58  0 -5.48e-06      0.18 6.204e-01 3.643e-01 1.630e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.133 -3.514 -0.591 -4.994
0.0152 0.01508 8.07918 4.9342856407 2.6137219005    4.713  4.366  3.5014 -0.297    8  0.861  0.401   435.29   216.78   135.78   103.79    85.86  0 -5.79e-06      0.19 6.204e-01 3.643e-01 1.631e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.145 -3.481 -0.523 -4.968
0.0152 0.01508 8.07918 4.9343066216 2.6137220122    4.707  4.370  3.5007 -0.305    8  0.862  0.401   440.14   219.81   137.59   105.20    87.03  0 -6.09e-06      0.21 6.204e-01 3.643e-01 1.631e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.156 -3.434 -0.435 -4.929
0.0152 0.01508 8.07918 4.9343066216 2.6137220122    4.706  4.567  3.4743 -0.607    8  0.862  0.401   681.46   379.28   231.66   178.55   147.90  0  -4.7e-05      1.63 6.204e-01 3.643e-01 1.631e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.647 -1.027 3.553 -2.876
0.0152 0.01508 8.07918 4.9343070984 2.6137220148    4.706  4.534  3.4788 -0.556    8  0.862  0.401   633.10   346.00   212.20   163.34   135.27  0 -3.33e-05      1.15 6.204e-01 3.643e-01 1.631e-03 3.246e-03 5.419e-03 -1.000 1.532e-02 -6.564 -1.770 2.368 -3.521
0.0152 0.01508 8.07918 4.9343085289 2.6137220224    4.706  4.475  3.4866 -0.466    8  0.862  0.401   556.05   294.27   181.80   139.60   115.57  0 -1.82e-05      0.59 6.204e-01 3.643e-01 1.631e-03 3.247e-03 5.419e-03 -1.000 1.532e-02 -6.418 -2.688 0.900 -4.310
0.0152 0.01508 8.07918 4.9343109131 2.6137220351    4.705  4.388  3.4983 -0.332    8  0.862  0.401   457.68   230.80   144.15   110.30    91.25  0  -7.3e-06      0.21 6.204e-01 3.643e-01 1.631e-03 3.247e-03 5.419e-03 -1.000 1.532e-02 -6.199 -3.410 -0.359 -4.914
0.0152 0.01508 8.07918 4.9343152046 2.6137220579    4.703  4.286  3.5120 -0.175    8  0.862  0.401   359.53   173.85   109.98    83.80    69.28  2 -2.53e-06      0.06 6.204e-01 3.643e-01 1.631e-03 3.247e-03 5.419e-03 -1.000 1.532e-02 -5.944 -3.865 -1.372 -5.263
0.0152 0.01508 8.07918 4.9343214035 2.6137220909    4.701  4.324  3.5067 -0.235    8  0.862  0.401   397.71   193.70   121.94    93.06    76.96  2 -3.79e-06      0.11 6.204e-01 3.643e-01 1.631e-03 3.247e-03 5.419e-03 -1.000 1.532e-02 -6.041 -3.699 -0.988 -5.139
0.0152 0.01508 8.07918 4.9343299866 2.6137221367    4.698  4.353  3.5029 -0.279    8  0.862  0.401   423.88   209.74   131.56   100.53    83.15  0  -5.1e-06      0.17 6.204e-01 3.643e-01 1.631e-03 3.248e-03 5.419e-03 -1.000 1.532e-02 -6.112 -3.538 -0.650 -5.012
0.0152 0.01508 8.07918 4.9343414307 2.6137221976    4.694  4.369  3.5006 -0.305    8  0.862  0.401   439.93   219.70   137.52   105.16    86.99  0 -6.06e-06      0.21 6.204e-01 3.643e-01 1.631e-03 3.248e-03 5.419e-03 -1.000 1.532e-02 -6.152 -3.430 -0.430 -4.925
0.0152 0.01508 8.07918 4.9343562126 2.6137222763    4.689  4.377  3.4993 -0.319    8  0.862  0.401   448.78   225.25   140.83   107.73    89.12  0 -6.64e-06      0.19 6.204e-01 3.643e-01 1.631e-03 3.249e-03 5.418e-03 -1.000 1.532e-02 -6.174 -3.452 -0.444 -4.947
0.0152 0.01508 8.07918 4.9343748093 2.6137223754    4.682  4.382  3.4985 -0.328    8  0.863  0.401   454.51   228.85   142.98   109.40    90.51  0 -7.04e-06      0.20 6.204e-01 3.643e-01 1.632e-03 3.250e-03 5.418e-03 -1.000 1.532e-02 -6.186 -3.422 -0.387 -4.923
0.0152 0.01508 8.07918 4.9343972206 2.6137224947    4.674  4.387  3.4977 -0.336    8  0.863  0.402   459.81   232.21   144.97   110.96    91.80  0 -7.41e-06      0.21 6.204e-01 3.643e-01 1.632e-03 3.251e-03 5.418e-03 -1.000 1.532e-02 -6.197 -3.380 -0.312 -4.887
0.0152 0.01508 8.07918 4.9343972206 2.6137224947    4.673  4.583  3.4712 -0.639    8  0.863  0.402   712.37   401.17   244.37   188.56   156.20  0 -5.72e-05      2.04 6.204e-01 3.643e-01 1.632e-03 3.251e-03 5.418e-03 -1.000 1.532e-02 -6.688 -0.380 4.550 -2.303
0.0152 0.01508 8.07918 4.9343976974 2.6137224973    4.673  4.550  3.4756 -0.588    8  0.863  0.402   662.20   366.21   223.99   172.60   142.95  0 -4.07e-05      1.44 6.204e-01 3.643e-01 1.632e-03 3.251e-03 5.418e-03 -1.000 1.532e-02 -6.606 -1.308 3.096 -3.119
0.0152 0.01508 8.07918 4.9343991280 2.6137225049    4.673  4.492  3.4834 -0.499    8  0.863  0.402   581.77   311.52   191.93   147.54   122.15  0 -2.22e-05      0.74 6.204e-01 3.643e-01 1.631e-03 3.251e-03 5.418e-03 -1.000 1.532e-02 -6.461 -2.412 1.337 -4.073
0.0152 0.01508 8.07918 4.9344019890 2.6137225201    4.671  4.405  3.4952 -0.365    8  0.863  0.401   479.05   244.41   152.24   116.61    96.49  0 -8.97e-06      0.28 6.204e-01 3.643e-01 1.631e-03 3.252e-03 5.418e-03 -1.000 1.532e-02 -6.243 -3.240 -0.055 -4.771
0.0152 0.01508 8.07918 4.9344067574 2.6137225455    4.669  4.303  3.5090 -0.207    8  0.863  0.401   381.49   183.91   116.03    88.51    73.18  2  -3.1e-06      0.08 6.204e-01 3.643e-01 1.631e-03 3.253e-03 5.417e-03 -1.000 1.533e-02 -5.987 -3.768 -1.152 -5.189
0.0152 0.01508 8.07918 4.9344134331 2.6137225811    4.667  4.341  3.5037 -0.268    8  0.863  0.401   416.13   205.01   128.71    98.34    81.33  0 -4.64e-06      0.15 6.204e-01 3.643e-01 1.630e-03 3.254e-03 5.417e-03 -1.000 1.533e-02 -6.084 -3.569 -0.726 -5.035
0.0152 0.01508 8.07918 4.9344224930 2.6137226293    4.663  4.370  3.4998 -0.312    8  0.863  0.401   443.49   221.99   138.86   106.23    87.87  0 -6.25e-06      0.22 6.203e-01 3.643e-01 1.629e-03 3.256e-03 5.417e-03 -1.000 1.533e-02 -6.154 -3.384 -0.349 -4.886
0.0152 0.01508 8.07918 4.9344353676 2.6137226979    4.657  4.386  3.4975 -0.338    8  0.864  0.401   460.34   232.58   145.18   111.14    91.95  0 -7.43e-06      0.22 6.203e-01 3.643e-01 1.628e-03 3.259e-03 5.417e-03 -1.000 1.533e-02 -6.195 -3.368 -0.294 -4.876
0.0152 0.01508 8.07918 4.9344511032 2.6137227817    4.650  4.394  3.4962 -0.352    8  0.864  0.400   469.78   238.58   148.75   113.92    94.25  0 -8.15e-06      0.25 6.203e-01 3.643e-01 1.627e-03 3.262e-03 5.416e-03 -1.000 1.533e-02 -6.216 -3.296 -0.163 -4.816
0.0152 0.01508 8.07918 4.9344711304 2.6137228884    4.642  4.399  3.4953 -0.362    8  0.864  0.400   476.06   242.59   151.13   115.78    95.79  0 -8.66e-06      0.27 6.203e-01 3.643e-01 1.625e-03 3.266e-03 5.416e-03 -1.000 1.533e-02 -6.229 -3.247 -0.075 -4.775
0.0152 0.01508 8.07918 4.9344954491 2.6137230179    4.631  4.404  3.4945 -0.370    8  0.864  0.400   481.99   246.41   153.39   117.55    97.26  0 -9.16e-06      0.29 6.203e-01 3.644e-01 1.623e-03 3.271e-03 5.415e-03 -1.000 1.533e-02 -6.240 -3.200 0.009 -4.735
