# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Aug  2 00:11:20 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 8.16137 0.2000000030 1.6938790862    0.200 -2.284  3.4730  4.867    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.481 11.813 13.712 10.513
0.0152 0.01508 8.16137 0.2052626312 1.7114332594    0.205 -2.266  3.4749  4.868    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.436 11.748 13.622 10.454
0.0152 0.01508 8.16137 0.2500000000 1.8403257998    0.250 -2.125  3.4890  4.869    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.083 11.241 12.922 9.997
0.0152 0.01508 8.16137 0.2694467604 1.8873310274    0.269 -2.072  3.4939  4.868    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.64e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.950 11.062 12.687 9.834
0.0152 0.01508 8.16137 0.3000000119 1.9529139769    0.300 -1.993  3.5010  4.863    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.72e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.752 10.801 12.352 9.594
0.0152 0.01508 8.16137 0.3283054829 2.0063564620    0.328 -1.919  3.5075  4.856    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.94e-16      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.568 10.563 12.050 9.376
0.0152 0.01508 8.16137 0.3500000238 2.0434175133    0.350 -1.864  3.5121  4.846    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.429 10.387 11.830 9.214
0.0152 0.01508 8.16137 0.3628849387 2.0640440207    0.363 -1.827  3.5152  4.838    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.338 10.272 11.687 9.108
0.0152 0.01508 8.16137 0.4000000358 2.1185024810    0.400 -1.728  3.5237  4.814    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.089 9.959 11.302 8.821
0.0152 0.01508 8.16137 0.4500000477 2.1822809714    0.450 -1.585  3.5374  4.778    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.733 9.510 10.750 8.411
0.0152 0.01508 8.16137 0.5000000000 2.2374541529    0.500 -1.430  3.5544  4.737    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.345 9.015 10.144 7.964
0.0152 0.01508 8.16137 0.5363010764 2.2719824429    0.536 -1.309  3.5711  4.712    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-15      0.00 7.093e-01 2.754e-01 2.745e-03 7.405e-04 6.716e-03 -1.000 1.527e-02 8.042 8.608 9.633 7.606
0.0152 0.01508 8.16137 0.5500000119 2.2836582633    0.550 -1.266  3.5773  4.705    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-15      0.00 7.094e-01 2.754e-01 2.744e-03 7.403e-04 6.714e-03 -1.000 1.527e-02 7.936 8.466 9.456 7.482
0.0152 0.01508 8.16137 0.5541192293 2.2870395680    0.554 -1.252  3.5801  4.706    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-15      0.00 7.094e-01 2.754e-01 2.744e-03 7.403e-04 6.714e-03 -1.000 1.527e-02 7.900 8.413 9.387 7.437
0.0152 0.01508 8.16137 0.5745211244 2.3029679235    0.574 -1.197  3.5902  4.707    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-15      0.00 7.094e-01 2.753e-01 2.744e-03 7.402e-04 6.714e-03 -1.000 1.527e-02 7.762 8.218 9.140 7.271
0.0152 0.01508 8.16137 0.5891625285 2.3136203382    0.589 -1.168  3.5942  4.705    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-15      0.00 7.094e-01 2.753e-01 2.744e-03 7.402e-04 6.713e-03 -1.000 1.525e-02 7.690 8.126 9.029 7.190
0.0152 0.01508 8.16137 0.6000000238 2.3211213258    0.600 -1.146  3.5967  4.701    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-15      0.00 7.094e-01 2.753e-01 2.744e-03 7.402e-04 6.713e-03 -1.000 1.521e-02 7.636 8.060 8.952 7.130
0.0152 0.01508 8.16137 0.6147590280 2.3308490115    0.615 -1.110  3.6025  4.698    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-15      0.00 7.095e-01 2.753e-01 2.743e-03 7.401e-04 6.713e-03 -1.000 1.520e-02 7.544 7.940 8.805 7.025
0.0152 0.01508 8.16137 0.6499999762 2.3520353107    0.650 -1.000  3.6208  4.686    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -7.1e-15      0.00 7.095e-01 2.753e-01 2.743e-03 7.401e-04 6.712e-03 -1.000 1.527e-02 7.269 7.578 8.364 6.712
0.0152 0.01508 8.16137 0.7000000477 2.3779267258    0.700 -0.847  3.6479  4.674    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.88e-15      0.00 7.095e-01 2.752e-01 2.743e-03 7.399e-04 6.711e-03 -1.000 1.526e-02 6.888 7.067 7.733 6.279
0.0152 0.01508 8.16137 0.7355708480 2.3939029102    0.736 -0.743  3.6670  4.668    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-14      0.00 7.096e-01 2.751e-01 2.716e-03 7.391e-04 6.710e-03 -1.000 1.523e-02 6.628 6.721 7.310 5.989
0.0152 0.01508 8.16137 0.7500000000 2.3998889087    0.750 -0.703  3.6744  4.665    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-14      0.00 7.096e-01 2.751e-01 2.706e-03 7.388e-04 6.711e-03 -1.000 1.525e-02 6.527 6.590 7.154 5.878
0.0152 0.01508 8.16137 0.7753162980 2.4097749513    0.775 -0.637  3.6843  4.653    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.096e-01 2.751e-01 2.705e-03 7.388e-04 6.710e-03 -1.000 1.527e-02 6.362 6.390 6.921 5.704
0.0152 0.01508 8.16137 0.8000000119 2.4187244405    0.800 -0.574  3.6940  4.643    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.097e-01 2.751e-01 2.705e-03 7.387e-04 6.709e-03 -1.000 1.527e-02 6.206 6.204 6.706 5.543
0.0152 0.01508 8.16137 0.8500000238 2.4350346840    0.850 -0.453  3.7127  4.623    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-14      0.00 7.098e-01 2.750e-01 2.704e-03 7.385e-04 6.708e-03 -1.000 1.520e-02 5.902 5.851 6.302 5.235
0.0152 0.01508 8.16137 0.9000000358 2.4492786175    0.899 -0.338  3.7297  4.601    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-14      0.00 7.098e-01 2.749e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.525e-02 5.616 5.531 5.942 4.953
0.0152 0.01508 8.16137 0.9500000477 2.4618122009    0.950 -0.229  3.7447  4.576    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-14      0.00 7.100e-01 2.748e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.524e-02 5.344 5.237 5.612 4.694
0.0152 0.01508 8.16137 1.0000000000 2.4729154477    1.000 -0.121  3.7586  4.545    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-14      0.00 7.101e-01 2.746e-01 2.702e-03 7.376e-04 6.700e-03 -1.000 1.524e-02 5.072 4.953 5.296 4.442
0.0152 0.01508 8.16137 1.0499999523 2.4828114860    1.050 -0.018  3.7713  4.514    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-14      0.00 7.104e-01 2.744e-01 2.699e-03 7.371e-04 6.696e-03 -1.000 1.520e-02 4.814 4.689 5.003 4.208
0.0152 0.01508 8.16137 1.1000000238 2.4916801480    1.099  0.081  3.7828  4.482    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.09e-14      0.00 7.107e-01 2.740e-01 2.696e-03 7.363e-04 6.688e-03 -1.000 1.525e-02 4.568 4.440 4.728 3.987
0.0152 0.01508 8.16137 1.1499999762 2.4996678137    1.149  0.174  3.7932  4.450    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.17e-14      0.00 7.113e-01 2.735e-01 2.692e-03 7.351e-04 6.677e-03 -1.000 1.512e-02 4.336 4.207 4.474 3.780
0.0152 0.01508 8.16137 1.2000000477 2.5068948796    1.200  0.264  3.8031  4.417    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.27e-14      0.00 7.114e-01 2.734e-01 2.692e-03 7.351e-04 6.677e-03 -1.000 1.517e-02 4.110 3.983 4.229 3.580
0.0152 0.01508 8.16137 1.2500000000 2.5134610955    1.250  0.350  3.8127  4.387    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.115e-01 2.734e-01 2.692e-03 7.351e-04 6.678e-03 -1.000 1.517e-02 3.894 3.770 3.998 3.391
0.0152 0.01508 8.16137 1.2999999523 2.5194498592    1.300  0.432  3.8219  4.360    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.116e-01 2.733e-01 2.692e-03 7.350e-04 6.676e-03 -1.000 1.517e-02 3.691 3.568 3.780 3.210
0.0152 0.01508 8.16137 1.3346047401 2.5232938659    1.335  0.485  3.8284  4.344    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.115e-01 2.733e-01 2.691e-03 7.350e-04 6.676e-03 -1.000 1.515e-02 3.557 3.435 3.636 3.092
0.0152 0.01508 8.16137 1.3500001431 2.5249313723    1.350  0.508  3.8313  4.337    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.115e-01 2.733e-01 2.691e-03 7.350e-04 6.677e-03 -1.000 1.514e-02 3.499 3.378 3.573 3.041
0.0152 0.01508 8.16137 1.4000000954 2.5299650415    1.400  0.581  3.8409  4.319    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.116e-01 2.733e-01 2.691e-03 7.350e-04 6.676e-03 -1.000 1.512e-02 3.317 3.199 3.379 2.885
0.0152 0.01508 8.16137 1.4500000477 2.5346015836    1.450  0.650  3.8514  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.116e-01 2.732e-01 2.691e-03 7.348e-04 6.675e-03 -1.000 1.520e-02 3.146 3.031 3.194 2.742
0.0152 0.01508 8.16137 1.4603387117 2.5355148551    1.461  0.664  3.8540  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.116e-01 2.732e-01 2.691e-03 7.348e-04 6.675e-03 -1.000 1.519e-02 3.111 2.997 3.156 2.714
0.0152 0.01508 8.16137 1.5000000000 2.5388844597    1.500  0.717  3.8636  4.304    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.117e-01 2.731e-01 2.690e-03 7.347e-04 6.674e-03 -1.000 1.518e-02 2.979 2.870 3.014 2.610
0.0152 0.01508 8.16137 1.5499999523 2.5428511323    1.550  0.780  3.8768  4.308    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-14      0.00 7.118e-01 2.730e-01 2.690e-03 7.344e-04 6.672e-03 -1.000 1.519e-02 2.820 2.719 2.844 2.492
0.0152 0.01508 8.16137 1.6000000238 2.5465340628    1.600  0.842  3.8900  4.312    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.88e-14      0.00 7.119e-01 2.730e-01 2.689e-03 7.343e-04 6.670e-03 -1.000 1.517e-02 2.666 2.575 2.680 2.380
0.0152 0.01508 8.16137 1.6500000954 2.5499614852    1.649  0.900  3.9025  4.317    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-14      0.00 7.119e-01 2.729e-01 2.688e-03 7.342e-04 6.669e-03 -1.000 1.516e-02 2.519 2.442 2.529 2.278
0.0152 0.01508 8.16137 1.7000000477 2.5531580802    1.699  0.957  3.9142  4.320    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.120e-01 2.728e-01 2.688e-03 7.340e-04 6.668e-03 -1.000 1.516e-02 2.378 2.316 2.388 2.183
0.0152 0.01508 8.16137 1.7500000000 2.5561455243    1.749  1.011  3.9251  4.323    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.120e-01 2.728e-01 2.687e-03 7.339e-04 6.667e-03 -1.000 1.516e-02 2.243 2.199 2.256 2.093
0.0152 0.01508 8.16137 1.7999999523 2.5589429085    1.799  1.063  3.9353  4.323    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.121e-01 2.727e-01 2.687e-03 7.338e-04 6.666e-03 -1.000 1.516e-02 2.113 2.091 2.134 2.008
0.0152 0.01508 8.16137 1.8500000238 2.5615671203    1.849  1.113  3.9448  4.323    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.727e-01 2.686e-03 7.337e-04 6.665e-03 -1.000 1.517e-02 1.987 1.990 2.023 1.927
0.0152 0.01508 8.16137 1.9000000954 2.5640331317    1.899  1.161  3.9536  4.322    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.727e-01 2.686e-03 7.336e-04 6.664e-03 -1.000 1.516e-02 1.866 1.895 1.920 1.849
0.0152 0.01508 8.16137 1.9500001669 2.5663542767    1.950  1.209  3.9620  4.319    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.122e-01 2.726e-01 2.686e-03 7.336e-04 6.663e-03 -1.000 1.516e-02 1.749 1.805 1.823 1.773
0.0152 0.01508 8.16137 2.0000000000 2.5685424513    2.000  1.254  3.9698  4.316    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.726e-01 2.686e-03 7.335e-04 6.663e-03 -1.000 1.512e-02 1.634 1.720 1.730 1.700
0.0152 0.01508 8.16137 2.0499999523 2.5706083333    2.050  1.299  3.9773  4.312    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.725e-01 2.685e-03 7.334e-04 6.662e-03 -1.000 1.519e-02 1.523 1.638 1.644 1.629
0.0152 0.01508 8.16137 2.0999999046 2.5725614918    2.099  1.342  3.9845  4.307    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.725e-01 2.685e-03 7.334e-04 6.662e-03 -1.000 1.514e-02 1.414 1.560 1.560 1.560
0.0152 0.01508 8.16137 2.1500000954 2.5744105556    2.149  1.385  3.9913  4.302    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.725e-01 2.685e-03 7.333e-04 6.661e-03 -1.000 1.515e-02 1.308 1.483 1.479 1.492
0.0152 0.01508 8.16137 2.1501078606 2.5744144342    2.149  1.385  3.9913  4.302    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.725e-01 2.685e-03 7.333e-04 6.661e-03 -1.000 1.515e-02 1.308 1.483 1.479 1.492
0.0152 0.01508 8.16137 2.2000000477 2.5761632879    2.199  1.427  3.9979  4.297    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.123e-01 2.725e-01 2.685e-03 7.333e-04 6.661e-03 -1.000 1.517e-02 1.203 1.408 1.400 1.425
0.0152 0.01508 8.16137 2.2500000000 2.5778267375    2.249  1.467  4.0043  4.292    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.725e-01 2.685e-03 7.332e-04 6.661e-03 -1.000 1.517e-02 1.102 1.336 1.324 1.359
0.0152 0.01508 8.16137 2.2809281349 2.5788138066    2.279  1.492  4.0081  4.288    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.724e-01 2.685e-03 7.332e-04 6.661e-03 -1.000 1.515e-02 1.040 1.292 1.278 1.319
0.0152 0.01508 8.16137 2.2999999523 2.5794072884    2.299  1.507  4.0105  4.286    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.724e-01 2.685e-03 7.332e-04 6.661e-03 -1.000 1.514e-02 1.002 1.265 1.250 1.294
0.0152 0.01508 8.16137 2.4000000954 2.5823423892    2.399  1.585  4.0222  4.274    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.124e-01 2.724e-01 2.685e-03 7.331e-04 6.660e-03 -1.000 1.513e-02 0.807 1.127 1.106 1.167
0.0152 0.01508 8.16137 2.4373216629 2.5833670966    2.437  1.613  4.0264  4.269    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.119e-01 2.729e-01 2.689e-03 7.342e-04 6.670e-03 -1.000 1.515e-02 0.737 1.077 1.054 1.121
0.0152 0.01508 8.16137 2.5999999046 2.5874412955    2.600  1.733  4.0440  4.248    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.437 0.864 0.833 0.922
0.0152 0.01508 8.16137 2.6555931568 2.5887026940    2.656  1.773  4.0495  4.240    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.339 0.793 0.760 0.855
0.0152 0.01508 8.16137 2.8000001907 2.5917117867    2.800  1.873  4.0630  4.216    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.087 0.609 0.571 0.680
0.0152 0.01508 8.16137 2.8586785793 2.5928350754    2.859  1.913  4.0681  4.206    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.013 0.536 0.496 0.611
0.0152 0.01508 8.16137 3.0000000000 2.5953341962    3.000  2.007  4.0798  4.179    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.248 0.360 0.316 0.442
0.0152 0.01508 8.16137 3.0139474869 2.5955662723    3.014  2.016  4.0808  4.176    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.271 0.343 0.299 0.426
0.0152 0.01508 8.16137 3.1638872623 2.5979132873    3.163  2.114  4.0918  4.144    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.514 0.157 0.109 0.247
0.0152 0.01508 8.16137 3.2000000477 2.5984409005    3.199  2.137  4.0943  4.136    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.572 0.113 0.064 0.204
0.0152 0.01508 8.16137 3.2344081402 2.5989310237    3.234  2.158  4.0966  4.128    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.626 0.071 0.021 0.163
0.0152 0.01508 8.16137 3.3486933708 2.6004761507    3.347  2.231  4.1035  4.098    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.807 -0.073 -0.125 0.023
0.0152 0.01508 8.16137 3.4000000954 2.6011310876    3.398  2.263  4.1062  4.083    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.888 -0.140 -0.193 -0.042
